TMA_PA_Manggarai (cm),C.H. Bogor (mm),C.H. Depok (mm),C.H. Manggarai (mm)
760,0,0.1,0.7
745,0,0.1,0.1
730,0,0.1,0.1
720,0,0,0
710,0,0,0
710,0,0,0
705,0,0,0
700,0,0,0.1
690,0,0,0.1
680,0,0,0
670,0,0,0
660,0,0.1,0
660,0.1,0.3,0.1
650,0,0.1,0.1
645,0.1,0.1,0.1
645,0,1.6,0
640,4.2,1.7,1.6
640,4.6,4.1,1
635,3.3,4.4,1.4
630,1.7,1.4,3.4
620,1.1,0.2,2.5
620,0.5,0.2,0.8
620,0.6,0.2,0.9
620,0.5,0.4,0.8
620,0.3,0.3,0.6
620,0,0.1,0.3
620,0,0,0.1
620,0,0,0
615,0,0,0
615,0,0,0.1
610,0,0,0.2
610,0,0,0.1
600,0,0,0.1
600,0,0,0.1
600,0,0,0
610,0.1,0,0
610,0.1,0.1,0.1
615,0.1,0.1,0.2
615,0.3,0.1,0.2
615,2.3,0.8,1.7
610,0.9,0.2,0.4
610,1.9,2.7,0.1
710,0.7,2.9,0.1
795,0.3,0.5,0.3
740,0.5,0.1,0.7
705,0.8,0.2,1.4
690,1.3,0.2,2.1
690,1,0.1,1.1
675,0.4,0.1,0.5
665,0.3,0,0.5
650,0.1,0,0.5
640,0.2,0.2,0.6
640,0.6,0.8,0.7
630,0.6,0.9,0.7
635,1.5,0.9,1.1
650,1.1,1.4,0.9
660,1.5,0.8,1.1
675,1,1.2,0.7
670,2.4,0.5,0.6
680,1,0.4,0.6
680,0.3,0.2,0.4
670,0.1,0,0.4
665,0.1,0,0.2
655,1.4,0.1,1.3
645,0.1,0,0
650,0.3,0,0.3
690,0.2,0,0.5
680,0.1,0.1,0.1
670,0,0.2,0.1
670,0.1,0.2,0.1
670,0.1,0.2,0.1
660,0.1,0.1,0.1
670,0.1,0,0
685,0,0,0
705,0.1,0,0
715,0,0,0
710,0.2,0,0.1
710,0.6,0.1,0.1
695,0.3,0,0.1
685,0.2,0.1,0.3
680,0.2,0.1,0.1
680,0.1,0.1,0
675,0.3,0.1,0.4
675,0.2,0.1,0.1
675,0.1,0.1,0.1
665,0,0.2,0
660,0.1,0.1,0
650,0.1,0.1,0
650,0,0,0
640,0.2,0.1,0.2
635,2,0.9,0.6
630,0.6,0.1,0.1
635,0,0,0
630,0,0,0
625,0,0,0
625,0,0,0
620,0,0,0
620,0,0,0
615,0,0,0.2
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
620,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
625,0,0,0
620,0.1,0.1,0
620,4.2,0.3,0.1
620,3,0.2,1.6
620,0.9,0.2,0.2
615,2.4,3,1
615,2.9,2.4,2.4
615,1.1,1.2,1.8
615,0.7,0.7,0
615,0,0.4,0
610,0,0.1,0
600,0,0,0
595,0,0,0
595,0,0,0
590,0,0,0
590,0,0,0
670,0,0,0.1
730,0,0,0
760,0,0,0
800,0,0.1,0
825,0,0,0
835,0,0,0
840,0,0,0
845,0,0,0
830,0.1,0.1,0.1
810,0.1,0.2,0
780,2.7,0.1,0
755,0.7,2.7,0
730,0,3.3,0
700,1.7,0.2,0.2
690,0.8,0,0.8
680,0.6,0,0.7
675,0,0,0
665,0,0,0
660,0,0,0
660,0,0,0
650,0,0,0
650,0,0,0
645,0,0,0
645,0,0,0
640,0,0,0.1
635,0,0,0
645,0,0,0.1
645,0,0,0.1
640,0,0,0.2
640,0,0.1,0
640,0,0.1,0
640,0,0.1,0
640,0.1,0.1,0
640,0.5,0.1,0.1
640,2.8,0.1,0.9
635,4.4,4.6,0.2
635,7.8,2.2,3.9
635,1.4,0.8,2.7
650,1.2,1,0.9
665,0.4,0.4,0.4
640,0.3,0,0.3
640,0.1,0,0.1
635,0,0,0
625,0,0,0
625,0,0,0
630,0,0,0
690,0,0,0
740,0,0,0.1
770,0,0,0
795,0,0,0.1
810,0,0,0.1
815,0.2,0,0.3
810,0.3,0,0.2
800,0.1,0,0.1
770,0,0,0.1
740,0.1,0,0.1
730,0.1,0.1,0.2
710,2,2.3,1.1
700,0.4,1.2,0.3
685,1.8,3.8,0.9
680,0.8,5.6,0.1
670,1.1,2.6,1.3
665,0.3,1.3,0.8
665,0.6,2,0.7
660,0.9,1.7,1.1
655,1.2,1.7,0.8
655,0.3,1.4,0
655,0.1,0.5,0
660,0.1,0.1,0
680,1,0.4,0.1
725,2,1.4,0.2
760,0.8,0.4,0.1
790,0.7,0.4,0
810,0.5,0.1,0.1
820,0.4,0,0.2
825,0.2,0,0.2
820,0.1,0,0.1
810,0,0,0
790,0,0,0
775,0.1,0.1,0
755,0.1,0.1,0.1
735,0.1,0.2,0.1
710,3.2,0.5,0.1
700,2.3,2,0.2
695,0.5,3.8,0.1
690,1.1,1.8,0.8
685,1.8,0.6,1.3
695,0.7,0.6,1.2
705,0.2,0.5,0.2
720,0.1,0.2,0.2
725,0.1,0.5,0.3
725,0.8,2.1,0.9
715,0.2,4.1,0.2
710,0.7,6.3,0.9
705,1,6.8,0.6
715,0.5,1.3,0.9
735,0.3,0.7,0.5
735,0.1,0.1,0.2
740,0.1,0,0.2
740,0.1,0,0.1
735,0,0,0
725,0,0,0
715,0,0,0
705,0,0,0
700,0.1,0,0.1
695,0.8,0,0.9
690,5.6,0.3,2.2
690,1.5,3.5,0.4
680,0.7,1.1,0.3
680,0.8,1,0.3
680,0.6,0.2,0.6
670,0.4,0.1,0.6
660,0.6,0.5,0.7
660,0.6,0.8,0.6
660,0.4,0.7,0.1
660,0.6,0.6,0
660,0.3,0.5,0
650,0.1,0.3,0.1
650,0.3,0.6,0.1
650,0.2,0.3,0
660,0.1,0.2,0
670,0.1,0.1,0.3
670,0.2,0.1,0.3
670,0.1,0.1,0.2
675,0.1,0.1,0.1
685,0,0.1,0
695,0,0.1,0
705,0.1,0.2,0
710,0.2,0.3,0.1
710,0.7,0.6,0.3
705,6.5,0.9,4.3
700,1.5,0.2,1
690,2.6,0,2.2
680,1.3,0,1.9
680,0.5,0,0.4
685,0.3,0.1,0.2
685,0.2,0.2,0.3
680,0.3,0.5,0.7
690,0.7,0.2,1.4
705,1.1,0.3,1.5
720,1.1,0.2,1
725,0.2,0.1,0.2
720,0.2,0,0.3
720,0,0,0
710,0,0,0
730,0,0,0
750,0,0,0
760,0,0,0
765,0,0,0
760,0,0,0
750,0,0,0
740,0.1,0.1,0
725,0.1,0.1,0.1
715,2.3,0.1,0.1
705,1.6,0.1,0.3
700,2.1,0.3,1.2
690,0.1,0.3,0
690,0,0.6,0.1
680,0.4,0.9,0.3
680,0.2,0.3,0.1
675,0.1,0.1,0
675,0.1,0.1,0
675,0.1,0.1,0
670,0.1,0,0
670,0,0,0
670,0,0,0
660,0.1,0,0
660,0,0,0
660,0,0,0
660,0,0,0
660,0,0,0
660,0,0,0
660,0,0,0.1
660,0,0,0
650,0,0,0
650,0,0,0
650,0.1,0.1,0
650,0.2,0.6,0
650,1.1,2,0
650,4.3,2.4,1
650,0.7,1,0.1
650,3.1,2,2.8
650,0.9,0.4,1.2
650,0.4,0.3,0.4
650,0.1,0.2,0.2
640,0,0.1,0
640,0,0,0
640,0,0,0
640,0,0,0
640,0,0,0
640,0,0,0
660,0,0,0.1
695,0,0,0.1
695,0,0,0.1
725,0,0,0.1
725,0,0,0.1
710,0,0,0
700,0,0,0
695,0,0,0
685,0.1,0,0.1
675,0.3,0.1,0.2
670,3,0.1,0.4
660,1.3,4,0.3
655,1.9,5.7,0.9
650,2,4,0.6
650,2.1,2.4,2.3
645,1.1,0.5,1.3
645,0.6,1.2,0.6
645,0.9,0.3,1.1
640,0.9,0.4,0.7
640,0.6,0.7,0.5
640,0.5,0.4,0.7
640,0.2,0.2,0.6
645,0.2,0.3,0.6
650,0.6,0.5,0.8
665,0.1,0.5,0.2
675,0.3,0.5,0.5
685,0.4,0.6,0.5
700,0.1,0.2,0.2
710,0.2,0.2,0.2
720,0.4,0.3,0.5
715,0.2,0.1,0.4
710,0.1,0.1,0.3
700,0.3,0.2,0.3
690,0.3,1.1,0.4
680,2.6,3.2,1.7
675,2.9,1.6,1.3
670,1.1,1,1.1
660,1.8,0.7,2.4
660,0.4,0.7,1.6
660,0.2,1.3,0.3
685,0.1,1.2,0
710,0.1,0.9,0
730,0.3,0.8,0.6
750,0.2,0.2,1.1
770,0.1,0.2,0.2
775,0,0.4,0.1
785,0,1.1,0.2
785,0.2,0.3,0.5
785,0,0,0.2
760,0,0.2,0.2
750,0,0,0.1
735,0,0,0
725,0,0,0.1
710,0,0,0.1
705,0.1,0.1,0.1
700,0.2,0.1,0.3
690,0.1,0.1,0.4
685,1.3,1.5,0.8
680,1.2,0.6,0.2
675,0.2,0.7,0.3
670,1,1.8,0.3
670,2.1,0.7,0.6
670,6.4,0.8,4.9
665,1.2,0.3,2.6
665,0.5,0.5,1.7
675,0.5,0.7,0.9
685,1,0.5,0.6
690,0.6,0.6,0.1
690,0.1,0.3,0
690,0,0.1,0
685,0,0.1,0
685,0,0,0
675,0,0,0
670,0,0,0
665,0,0,0
665,0,0,0
670,0,0,0
670,0,0,0
670,0,0.1,0
670,0,0.1,0
665,0,0.1,0
665,0,0.1,0
660,0.1,0.1,0
655,0.1,0.3,0
655,0.9,1.6,0.1
650,0.5,3.3,0.1
650,0.3,0.6,0.1
650,0.1,0.2,0
645,0,0.1,0
645,0.1,0.3,0.2
645,0.2,0.2,0.1
645,0.3,0.8,0.3
645,0.2,0.4,0.2
645,0.4,1.2,0.3
645,0.4,0.4,0.3
640,0.6,0.4,0.4
645,0.6,1.4,0.5
665,0.3,0.3,0.2
680,0.2,0.2,0.1
695,2.2,0.1,1
695,0.2,0.1,0.4
695,0,0.1,0
680,0,0,0
675,0,0.1,0
670,0.1,0.1,0
665,0.2,0.1,0.1
660,0.1,0.2,0
655,0.1,0.2,0
655,2,2.1,0.1
660,2.8,1.5,3.4
660,0.4,0.2,0.4
650,0,0,0.1
650,0.3,0,0.5
700,0.9,0.1,1.3
690,1.7,0.7,1.7
670,1.3,1.2,1.7
660,1.3,0.6,1.5
660,0.9,0.5,1.2
660,0.8,0.8,0.7
660,0.8,0.4,0.6
660,3.3,9.5,1.4
670,3.9,10.3,1.9
670,3.8,7.5,2.4
670,3.2,7.6,2.8
670,2.6,5.9,2.5
675,2,3.9,1.7
680,1.5,3.4,1.3
675,1.3,3,0.9
675,1.1,2.7,0.6
680,0.8,0.9,0.5
685,0.6,1,0.3
700,0.4,0.4,0.2
705,0.1,0.2,0
705,0.1,0,0
705,0.1,0.4,0
705,0,0.1,0
700,0.1,0.1,0
690,0.1,0.3,0
685,0,0.1,0
675,0,0.1,0
670,0,0.1,0
660,0,0,0
655,0,0.1,0
655,0,0.1,0
650,0.2,0,0
650,0.1,0,0.1
650,0.4,0,0.3
650,0.7,0,0.6
650,0.5,0,0.4
645,0.7,0,0.6
645,0.6,0,0.3
645,0,0.2,0.4
640,0.1,0.1,0.2
640,0.1,0.1,0.1
640,1.8,2.2,0.4
640,3.8,2.8,2.1
640,0.3,1.2,0.2
640,1.5,0.2,0.2
640,0.7,1.5,0.2
640,0.9,0.6,0.3
640,1,0.3,0.5
640,1.3,0.4,0.8
640,1.3,0.4,0.9
640,0.9,0.3,0.7
640,0.9,0.4,0.8
640,0.8,0.2,0.8
640,0.8,0.3,0.5
640,0.8,0.4,0.7
655,2,0.9,1.5
655,1.1,0.4,0.9
660,1,0.8,1
660,0.9,1.1,0.8
655,0.5,0.8,0.6
650,0.6,0.8,0.7
640,0.1,0.8,0.1
640,0,0.3,0.1
635,0.1,0.2,0.1
635,0.1,0.1,0.1
635,0.4,0.1,0.1
625,4.9,0.1,0.8
625,4.7,0.6,1.9
625,1.4,6,2.4
625,0.7,3.6,0.5
625,0.9,1.2,0.3
625,2.1,1.4,0.4
625,2.9,3.2,0.5
625,3.3,4.5,0.7
625,1.9,6,0.9
625,2.3,4.2,2.4
625,1.5,1.7,1.2
625,1.4,0.8,1.2
625,0.9,0.5,0.8
680,13.3,7.7,4.6
730,11.6,6.6,4.7
760,4.8,4.4,4.1
765,1.9,1.9,2.2
760,1.2,0.7,1.5
750,0.8,0.3,1.2
725,0.5,0.1,1
710,0.4,0.1,0.9
700,0.4,0,0.7
690,0.4,0,0.6
680,0.4,0,0.6
670,0.5,0,0.7
665,0,0,0
660,0,0,0
660,0,0,0
660,0,0,0
660,0,0,0
660,0,0,0
660,0,0,0
660,0.1,0,0
650,0,0,0
640,0,0.1,0
640,0,0,0
640,0,0.2,0
640,0,0.1,0
635,0,0,0
635,0,0,0
635,0,0,0
625,0,0,0
625,0,0,0
630,0,0,0
630,0.1,0,0
650,0.2,0.2,0.1
650,0.1,0.2,0
650,0.2,0.2,0
645,0,0.2,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0.1,0
645,0,0.2,0
645,0,0.1,0
645,0,0,0
645,0,0,0
640,0,0,0
640,0,0,0
640,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
635,0,0,0
640,0,0,0
640,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
625,0,0,0
625,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0.1,0.1,0.1
620,0.2,0.1,0.1
620,0.2,0.1,0.2
620,0.2,0.2,0.3
620,0.1,0.1,0.1
620,0.1,0.2,0.1
620,0,0.1,0
620,0,0.1,0.1
620,0,0,0
620,0,0,0
620,0,0,0.1
620,0,0,0.2
620,0,0,0.2
620,0,0,0.1
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
625,0,0,0
620,0,0,0
620,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0.1,0.2,0
625,0.3,0.2,0
625,0.4,0.2,0.2
625,0.3,0.1,0.2
620,0.4,0,0.1
620,0.2,0,0
620,0.1,0.1,0.1
620,0,0.1,0.1
620,0,0.1,0.1
620,0,0.1,0.1
620,0,0.1,0
620,0,0.1,0
620,0,0,0
620,0,0,0.1
615,0,0.1,0.2
615,0.2,0.3,0.3
615,0.4,0.3,0.2
615,0.7,0.2,0.3
615,0.5,0.3,0.1
615,0.1,0.1,0.1
615,0.1,0,0
615,0.2,0,0
615,0.2,0,0.1
615,0.1,0,0
615,0,0,0
615,0.1,0.1,0
615,0.4,0.2,0.1
615,0.2,0.2,0.2
615,0,0.2,0.1
615,0,0.1,0
615,0,0,0
620,0,0.1,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
625,0,0,0
630,0,0,0
630,0.1,0.1,0
635,0.1,0.1,0.1
630,0.2,0.1,0.2
630,0.4,0.2,0.4
630,0.4,0.1,0.2
625,0.5,0.1,0.2
620,0,0.1,0
620,0,0.1,0
620,0,0,0
620,0.1,0,0
620,0.1,0,0
620,0,0,0
620,0,0.1,0
620,0.1,0,0.1
620,0.1,0,0.1
620,0.1,0,0.2
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
610,0,0,0
625,0,0,0
625,0,0,0
625,0,0.1,0
620,0.1,0.1,0.1
600,0.1,0.1,0.1
600,0.1,0.1,0.1
600,0,0.1,0.1
600,0.1,0.1,0.3
600,0.5,0.3,0.4
600,0.3,0.1,0.2
600,0.2,0,0.1
600,0.2,0.1,0.2
610,0.2,0.1,0.3
615,0.5,0.3,0
610,0.1,0.4,0
610,0,0.1,0.1
610,0,0,0
610,0,0,0.1
610,0,0,0.2
610,0,0,0
640,0,0,0
665,0,0,0
685,0,0,0
700,0,0,0
710,0,0,0
710,0,0.1,0
710,0.1,0.1,0
700,0.1,0.2,0.1
690,0.2,0.1,0.2
680,0.4,0.2,0.1
670,1.3,0.6,0.1
680,2.1,2.8,0.1
700,1.2,1.6,0.6
700,1.6,0.1,2.6
700,0.2,0.1,0.2
700,0,0.1,0
690,0,0,0
670,0,0,0
660,0,0,0
650,0,0,0
640,0,0,0
630,0,0,0
630,0,0,0
660,0,0,0.2
700,0,0,0
720,0,0,0
720,0,0,0
710,0,0,0
700,0,0,0.1
690,0,0,0
675,0.1,0,0.1
660,0.1,0.1,0.1
655,5.9,0.3,0.1
650,1.8,0.3,1.3
640,1.4,0.5,1
640,2,3.7,1.1
640,3.3,3.1,2.7
635,3.2,3.1,4.9
635,3.6,4,2.5
650,2.1,2.1,0.7
640,0.4,0.5,0.1
675,0.1,0.1,0
715,0,0,0
740,0,0,0
750,0,0,0
750,0,0,0
740,0.1,0,0
720,0.1,0.3,0
710,0,0.2,0
700,0,0.1,0
700,0,0,0.1
700,0,0,0
700,0,0,0
700,0,0,0
700,0,0,0
690,0.1,0.1,0
680,0.1,0.4,0
680,2.8,0.9,0.1
730,0.8,5.7,0.1
730,3.1,6.4,3.4
710,5.9,1.9,3.4
700,2.7,1.8,0.5
700,0.4,1,0.1
690,0.5,0.7,0
680,0.9,1.3,0
680,0.1,0.8,0
660,0,0.2,0
650,0,0,0
650,0,0,0
650,0,0,0
670,0.9,1.1,0.1
755,0.5,0.5,0
780,0.1,0.9,0
785,0.1,0.5,0
780,0,0.1,0
760,0,0.1,0
735,0,0,0
725,0,0,0
710,0,0,0
700,0.1,0,0
685,2,0,0
680,0.3,0.2,0.1
670,0.8,3,0.3
660,1.6,1.6,0.5
660,0.7,1.1,0.1
660,0.4,0.2,0.1
650,1.3,0,0.4
650,0.1,0,0.1
650,0,0,0.2
650,0,0.3,0.5
650,0,0.8,0
650,0.2,0.5,0.3
650,0.1,0.1,0.8
650,0.2,0.2,0.7
650,0.5,0.3,1
650,0.5,0.1,0.8
650,0.4,0.1,0.8
650,0.4,0.1,0.8
640,0.2,0,0.4
640,0,0,0.1
650,0,0,0
650,0,0.1,0.1
650,0.1,0.1,0.1
650,0.2,0.2,0.1
650,2.6,0.1,0
640,1,0.3,0
640,3.5,2.2,1.8
640,2.9,4.2,1
640,1.4,2.1,0.4
640,0.4,0.6,0.6
640,0.2,0.4,1.3
640,0,0.2,0.3
640,0.2,0.3,0.2
640,0.1,0.5,0.1
640,0,0.3,0.1
635,0,0.2,0.1
635,0,0.2,0.1
640,0,0.1,0.2
640,0.3,0.1,0.4
640,0.1,0,0.2
660,0,0,0.2
680,0.1,0,0.2
690,0.2,0,0.4
700,0.2,0,0.6
695,0.1,0,0.4
690,0.2,0,0.7
680,0.2,0,0.7
670,0.4,0.1,0.5
665,0.7,0.1,0.6
660,0.9,0.2,1.3
660,1.3,0.2,0.8
650,3.1,3.4,1.7
650,1.3,1.8,0.8
650,0.5,0.6,0.5
645,0.6,0.5,1.4
670,0.6,0.2,1.7
670,0.2,0.1,0.5
660,0.1,0.1,0.1
650,0.1,0.2,0
645,0.1,0.2,0
640,0.2,0.2,0.1
640,0.1,0.2,0.1
640,0.4,0.4,0.2
640,0.4,0.4,0.2
640,0.6,0.4,0.1
640,0.2,0.2,0.1
640,0.2,0.2,0.2
640,0.2,0.2,0.2
640,0.3,0.2,0.4
640,0.1,0.6,0
640,0,0.1,0.1
640,0.1,0.1,0.1
640,0.1,0.1,0.2
640,0,0.3,0
640,0.1,1,0.1
640,1.8,2.8,0.1
630,4.5,2.7,1.9
630,0.5,2.5,0.3
630,0.3,0.8,0.3
630,0.3,0.3,0.1
630,0.1,0.2,0
630,0.2,0.1,0.1
630,0.2,0,0
630,0.3,0.2,0.3
630,0.2,0.3,0.5
630,0.1,0.3,0.1
640,0.3,0.3,0.3
640,0.4,0.2,0.3
640,0.2,0.8,0.2
635,0.4,0.2,0.6
635,0.2,0.1,0.2
635,0.6,0.1,0.1
635,0.1,0.1,0.2
635,0.1,0.1,0.1
635,0.1,0.1,0.1
635,0.1,0.1,0.1
635,0.1,0.1,0.1
635,0,0,0.1
635,0.1,0.1,0.1
635,3.1,0.6,0.9
635,1.9,4.7,0.5
635,0.3,0.7,0.2
635,0.1,0.2,0.1
635,0.2,0.3,0
635,0.7,0.1,0
635,0.2,0.1,0.4
635,0.5,0.1,0.2
630,0.6,0.1,0.8
630,0.1,0.5,0.2
630,0.1,0,0
630,0.1,0.1,0
630,0.1,0.1,0
630,0,0.3,0
630,0.2,0.3,0
630,0.1,0.1,0
630,0.4,0,0
640,0.1,0.1,0
630,0,0,0
630,0.1,0.1,0.1
625,0.1,0.1,0.1
625,0.5,0.2,0.4
625,4.3,0.4,2.3
625,0.1,0.9,2.6
620,0,1.1,0.1
620,0.1,0.7,0
620,0,0.3,0
620,0,0.2,0
620,0,0.8,0
620,0.1,0.6,0
620,0.1,0.7,0
625,0.2,0.7,0
620,0.2,0.6,0
620,0,0.3,0
640,0,0.1,0
655,0.2,0.2,0
660,0.1,0.2,0
655,0.1,0.2,0
645,0.1,0.7,0
640,0.1,0.1,0
640,0.9,0.7,0
630,0.7,0,0
630,0.6,0,0
630,0.2,0.1,0
630,0.2,0.2,0.1
630,0.1,0.2,0.1
630,1.6,0.5,1.2
630,3.1,2.3,3.8
630,3.9,3.5,5.5
650,2.7,1.1,4
650,1.7,1.6,0.9
640,1.3,1.9,0.4
640,1.3,3,0.2
650,1.1,3.9,0.2
675,1,4,0.2
700,0.9,3.5,0.1
715,0.7,3.4,0.2
725,0.7,2.8,0.2
735,0.7,1.8,0.5
740,1.2,0.4,0.8
740,0.2,0.2,0.3
740,0.8,0.1,0.3
735,0.8,0,0.4
735,1,0,0.5
735,1,0,0.8
725,0.5,0,0.5
715,0.2,0,0.1
705,0.1,0.1,0.1
700,0.2,0.1,0.1
690,3.7,0.9,1.6
680,3.5,4.3,1.3
675,6.1,4.8,5.8
670,6.1,2.2,5.6
665,4.7,2.1,3.2
660,2.2,1,1.6
660,1.9,0.4,0.7
660,0.7,0.5,0.4
655,0.3,0.4,0.2
650,0.4,0.4,0.1
670,0.4,1,0.4
710,0.3,0.6,0.1
750,0.8,0.7,0.4
780,0.1,0.3,0.2
790,0.2,0.1,0.2
790,0.1,0,0
780,0,0,0
770,0,0,0
755,0,0,0
745,0,0,0
730,0,0,0
720,0,0,0
710,0.1,0,0
700,0,0.1,0
695,0,0.1,0
690,3.4,1.3,0.1
680,0.1,3.5,0
680,2.8,3.1,2.9
675,0.8,0.5,0.7
670,0.8,0.1,0
670,0.2,0.1,0.2
670,0.3,0.3,0.3
670,0.3,0.5,0.3
670,0.1,0.3,0
675,0.1,0.3,0
675,0,0.3,0
675,0,0,0
670,0,0,0
670,0,0,0
665,0,0,0
660,0,0,0
660,0,0,0
665,0,0,0
680,0,0,0
690,0,0,0
690,0,0,0
690,0,0,0
680,0.1,0.2,0.1
680,3.1,0.1,0.1
675,3,2.1,0.1
670,1,4,0.2
665,0.3,1,0.1
660,0.1,0.4,0
660,0.1,0.3,0
660,0,0.1,0.2
660,0,0.1,0.2
655,0,0.5,0
655,0,0.6,0
655,0,0.1,0
655,0,0,0
650,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0,0,0
645,0.2,0,0.2
640,0.2,0,0.2
640,0.2,0,0.1
640,1.4,0,0.8
640,0.4,0,0.1
640,0.1,0,0
640,0,0,0
640,0.1,0,0.1
640,0.1,0,0.1
640,0.7,1.4,0.3
640,0.5,2.2,0.1
640,0.3,0.7,0.1
640,0.4,0.6,0.8
640,0.1,0.7,0.1
640,0,0.1,0.1
640,0,0,0.1
640,0,0,0.4
640,0.1,0,0.5
640,0.3,0,0.4
640,0.9,0.2,0.4
635,0.2,0.1,0.3
635,0.5,0,0.5
640,0.6,0,0.9
735,0.1,0.1,0.3
725,0,0,0.2
685,0.1,0,0.5
670,0.4,0.2,1.1
665,0.7,0.1,1.2
670,5.7,0.1,5.2
670,6.8,0.5,6.4
660,5.6,3.2,3.2
660,4,4.2,1
660,1.5,3.7,0.3
660,0.3,1.1,0.4
660,0.1,0.6,0.2
660,0,0.1,0
660,0,0.1,0
665,0,0,0
670,0,0.1,0
670,0,0,0
670,0.2,0.1,0.2
670,0.1,0,0.1
670,0.1,0.2,0.3
670,0.2,0.3,0.2
665,0.2,0.2,0.1
660,0,0,0
650,0,0,0
650,0,0,0
645,0,0,0
640,0,0,0
640,0,0,0
640,0,0,0
640,0,0.1,0
645,0.1,0.2,0.1
645,0.2,0,0
645,0.2,0.1,0
645,1.9,0.6,0.5
645,0.2,1.7,0.1
645,1.4,4.9,0.3
645,3.9,2.3,2.5
645,0.4,1.5,0.4
645,0.1,0.6,0.1
645,0.1,0.1,0.2
645,0.1,0.1,0.1
645,0,0,0
645,0,0,0.1
645,0,0,0.1
645,0,0,0.1
640,0.1,0,0.1
640,0,0,0
640,0,0,0
640,0,0,0
640,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
640,0,0,0
645,0,0,0
650,0.1,0.1,0
650,0.1,0.1,0
650,0.1,0,0
645,0.3,0.2,0.2
640,0.3,0.3,0.1
640,0,0.1,0
640,0,0.1,0
640,0,0,0
640,0,0,0
640,0,0,0
640,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
635,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0.1,0,0
630,0.1,0.1,0
625,0.1,0.1,0.1
625,0.1,0.1,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
630,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
620,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
625,0,0,0
615,0,0,0
610,0.1,0,0
615,0.1,0.1,0
615,0.1,0.1,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
625,0,0,0
635,0,0,0
635,0,0,0
645,0,0,0
645,0,0,0
640,0,0,0
635,0,0,0
630,0,0,0
620,0,0.2,0
620,0,0,0.1
620,0,0,0
620,0,0.4,0
620,0,0,0
620,0.6,0.2,0
620,0.6,0.3,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
615,0,0,0
610,0.1,0,0
610,0,0.1,0
610,0.1,0,0
610,0,0,0
610,0.2,0,0.2
610,1,0,0.6
610,1,0.1,0.2
610,0.4,0.1,0
610,0.3,0,0
610,0.3,0.1,0
610,0,0.1,0.1
610,0.8,0.6,0.6
610,4.4,1.9,0.3
610,0.6,3.7,0.1
620,0.4,2.3,0.4
615,0.4,0.3,0.7
615,0.8,0.2,0.5
615,0.1,0.4,0.1
615,0,0.1,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0
615,0,0,0
615,0.2,0.1,0.4
615,0,0,0
610,0,0,0
610,0.1,0,0.1
610,0,0,0.2
610,0.1,0,0
610,0.3,0.1,0.3
610,1.8,0,2.7
620,4.1,0.1,0.7
620,0.3,4.6,0.6
620,0.3,0.5,0.4
620,0.4,3.1,0.6
620,0.1,1.1,0.6
620,0.9,0.1,0.5
620,0,0.2,0
620,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
615,0,0,0
625,0,0,0
640,0,0,0
645,0,0,0
645,0,0,0
640,0,0,0
635,0,0,0
630,0,0,0
630,0,0,0
620,0,0,0
620,0,0,0
620,0,0,0.1
620,0,0,0
